store_id,name,pref,city,address,lat,lng,status,closed_date,opened_date
000525,南青山２丁目店,東京都,港区,南青山2-26-37 VORT外苑前Ⅰ1F,,,open,,
000526,青山骨董通り店,東京都,港区,南青山5-10-1 H2 AOYAMA BUILDING,,,open,,
000527,南青山骨董通り店,東京都,港区,南青山5-4-27 Barbizon104,,,open,,
000528,アークヒルズ店,東京都,港区,赤坂1-12-32 アーク森ビル 1F,,,open,,
000529,赤坂Bizタワー店,東京都,港区,赤坂5-3-1 赤坂Bizタワー(区画番号206),,,open,,
000530,新田町ビル店,東京都,港区,芝5-34-6 新田町ビル,,,open,,
000531,田町タワー店,東京都,港区,芝5-33-11 田町タワーモール1階,,,open,,
000532,ムスブ田町2階店,東京都,港区,芝浦3-1-21 msb Tamachi 田町ステーションタワーS 2階205,,,open,,
000533,ムスブ田町4階店,東京都,港区,芝浦3-1-21 msb Tamachi 田町ステーションタワーS 4階402,,,open,,
000534,白金高輪店,東京都,港区,白金1-17-2-102 白金アエルシティ,,,open,,
000535,ニュウマン高輪店,東京都,港区,高輪2-21-1 ニュウマン高輪 North 5階,,,open,,
000536,品川インターシティ店,東京都,港区,港南2-15-2 品川インターシティ 2F (206),,,open,,
000537,高輪ゲートウェイ駅店,東京都,港区,港南2-1-220 JR高輪ゲートウェイ駅改札外3階,,,open,,
000538,ＪＲ東海 品川駅ラチ内店,東京都,港区,港南2-1-78 JR-PLUS品川事務所,,,open,,
000539,JR東海 品川駅店,東京都,港区,港南2-1-78 JR-PLUS品川事務所,,,open,,
000540,アクアシティお台場店,東京都,港区,台場1-7-1（区番R306） アクアシティお台場,,,open,,
000541,明治神宮前メトロピア店,東京都,渋谷区,神宮前1-18-22駅事務室 千代田線 明治神宮前駅,,,open,,
000542,神宮前6丁目店,東京都,渋谷区,神宮前6-17-11 JPR原宿ビル,,,open,,
000543,表参道 神宮前4丁目店,東京都,渋谷区,神宮前4-3-4 Ｂａｒｂｉｚｏｎ ７ ＡＮＮＥＸ,,,open,,
000544,東急プラザ表参道オモカド店,東京都,渋谷区,神宮前4-30-3 東急プラザ表参道「オモカド」,,,open,,
000545,表参道ヒルズ店,東京都,渋谷区,神宮前4-12-10 表参道ヒルズ,,,open,,
000546,WITH HARAJUKU店,東京都,渋谷区,神宮前1-14-30 WITH HARAJUKU,,,open,,
000547,MIYASHITA PARK店,東京都,渋谷区,神宮前6-20-10 MIYASHITA PARK North 4階 (区画番号40000),,,open,,
000548,渋谷３丁目店,東京都,渋谷区,渋谷3-11-7 第２ミネギシビル,,,open,,
000549,渋谷クロスタワー店,東京都,渋谷区,渋谷2-15-1 渋谷クロスタワー 3F,,,open,,
000550,渋谷2丁目店,東京都,渋谷区,渋谷2-9-8 日総第25ビル,,,open,,
000551,渋谷ストリーム店,東京都,渋谷区,渋谷3-21-3 渋谷ストリーム,,,open,,
000552,渋谷cocoti店,東京都,渋谷区,渋谷1-23-16 cocoti SHIBUYA,,,open,,
000553,広尾店,東京都,渋谷区,広尾5-14-5 ノースゲートビル,,,open,,
000554,恵比寿ファーストスクエア店,東京都,渋谷区,恵比寿1-18-14 恵比寿ファーストスクエア,,,open,,
000555,恵比寿ガーデンプレイス センタープラザB1店,東京都,渋谷区,恵比寿4-20-7 恵比寿ガーデンプレイス センタープラザ B1,,,open,,
000556,恵比寿ユニオンビル店,東京都,渋谷区,恵比寿南1-2-10 エビス ユニオンビル １F,,,open,,
000557,アトレ恵比寿店(2F),東京都,渋谷区,恵比寿南1-5-5 アトレ恵比寿,,,open,,
000558,アトレ恵比寿店(5F),東京都,渋谷区,恵比寿南1-5-5 アトレ恵比寿店 5階,,,open,,
000559,渋谷サクラステージ店,東京都,渋谷区,桜丘町1-4 渋谷サクラステージ SHIBUYAサイド 3階,,,open,,
000560,代官山 蔦屋書店,東京都,渋谷区,猿楽町17-5 蔦屋書店3号館1F,,,open,,
000561,プリンチ 代官山T-SITE,東京都,渋谷区,猿楽町16-15 代官山T-SITE N-4棟1階,,,open,,
000562,渋谷公園通り店,東京都,渋谷区,神南1-7-5 渋谷公園通りＪＮビル 1F,,,open,,
000563,渋谷ファイヤー通り店,東京都,渋谷区,神南1-12-10,,,open,,
000564,渋谷モディ店,東京都,渋谷区,神南1-21-3,,,open,,
000565,SHIBUYA TSUTAYA 2F店,東京都,渋谷区,宇田川町21-6 QFRONT 2F,,,open,,
000566,Olive LOUNGE 渋谷店,東京都,渋谷区,宇田川町20-2 Olive LOUNGE 1階,,,open,,
000567,SHIBUYA TSUTAYA 1F店,東京都,渋谷区,宇田川町21-6 QFRONT 1F,,,open,,
000568,渋谷文化村通り店,東京都,渋谷区,道玄坂2-25-6 ホリウチビル 1F,,,open,,
000569,渋谷マークシティ店,東京都,渋谷区,道玄坂1-12-3 渋谷マークシティ イースト 3F,,,open,,
000570,渋谷フクラス店,東京都,渋谷区,道玄坂1-2-3 渋谷フクラス1階,,,open,,
000571,恵比寿ガーデンプレイスタワー１F店,東京都,渋谷区,恵比寿4-20-3 恵比寿ガーデンプレイスタワー,,,open,,
000572,TSUTAYA BOOKSTORE 渋谷スクランブルスクエア店,東京都,渋谷区,渋谷2-24-12 渋谷スクランブルスクエア,,,open,,
000573,渋谷パルコ店,東京都,渋谷区,宇田川町15-1 渋谷パルコ5階,,,open,,
000574,渋谷ヒカリエ ShinQs店,東京都,渋谷区,渋谷2-21-1 渋谷ヒカリエ ShinQs B1F,,,open,,
000575,北参道店,東京都,渋谷区,千駄ケ谷3-38-9 IBF-PLANNING ビル,,,open,,
000576,リンクスクエア新宿店,東京都,渋谷区,千駄ヶ谷5-27-5 リンクスクエア新宿,,,open,,
000577,新宿サザンテラス店,東京都,渋谷区,代々木2-2-1 新宿サザンテラス内,,,open,,
000578,新宿マインズタワー店,東京都,渋谷区,代々木2-1-1 新宿マインズタワー 1F,,,open,,
000579,新宿南口店,東京都,渋谷区,代々木2-13-8 エスト新宿ビル,,,open,,
000580,代々木店,東京都,渋谷区,代々木1-38-7 川本ビル,,,open,,
000581,アコルデ代々木上原店,東京都,渋谷区,西原3-8-5 アコルデ代々木上原,,,open,,
000582,京王笹塚店,東京都,渋谷区,笹塚1-56-18 京王クラウン街笹塚,,,open,,
000583,四谷３丁目店,東京都,新宿区,四谷2-14-4 ミツヤ四谷ビル 1F,,,open,,
000584,アトレ四谷店,東京都,新宿区,四谷1-5-25 アトレ四谷,,,open,,
000585,都立明治公園店,東京都,新宿区,霞ヶ丘町5-7 都立明治公園 B棟,,,open,,
000586,新宿御苑店,東京都,新宿区,内藤町11 新宿御苑,,,open,,
000587,アトレ信濃町店,東京都,新宿区,信濃町34 アトレ信濃町,,,open,,
000588,西武新宿ＰｅＰｅ店,東京都,新宿区,歌舞伎町1-30-1 西武新宿ペペ,,,open,,
000589,新宿サブナード店,東京都,新宿区,歌舞伎町1丁目サブナード1 新宿サブナード,,,open,,
000590,東急歌舞伎町タワー店,東京都,新宿区,歌舞伎町1-29-1 東急歌舞伎町タワー,,,open,,
000591,新宿３丁目店,東京都,新宿区,新宿3-11-6 エクレ新宿 1F,,,open,,
000592,新宿ダイアンビル店,東京都,新宿区,新宿3-36-6 大安ビル 1F,,,open,,
000593,新宿新南口店,東京都,新宿区,新宿4-1-9 新宿ユースビル 1F,,,open,,
000594,ルミネエスト新宿店,東京都,新宿区,新宿3-38-1 ルミネエスト ２Ｆ,,,open,,
000595,スターバックス リザーブ(R) カフェ 新宿マルイ本館2階店,東京都,新宿区,新宿3-30-13 新宿マルイ本館,,,open,,
000596,新宿マルイ本館8階店,東京都,新宿区,新宿3-30-13 新宿マルイ本館,,,open,,
000597,新宿2丁目店,東京都,新宿区,新宿2-5-12 FORECAST新宿AVENUE,,,open,,
000598,京王新宿三丁目ビル店,東京都,新宿区,新宿3-1-24 京王新宿三丁目ビル,,,open,,
000599,Olive LOUNGE 新宿通店,東京都,新宿区,新宿3-14-5 Olive LOUNGE 1階,,,open,,
000600,西新宿三井ビル店,東京都,新宿区,西新宿6-24-1 西新宿三井ビル,,,open,,
000601,新宿グリーンタワービル店,東京都,新宿区,西新宿6-14-1 新宿グリーンタワー,,,open,,
000602,新宿西口店,東京都,新宿区,西新宿1-12-1 高倉第一ビル,,,open,,
000603,ルミネ新宿店,東京都,新宿区,西新宿1-1-5 ルミネ新宿１,,,open,,
000604,新宿中央公園 SHUKNOVA店,東京都,新宿区,西新宿2-11-5,,,open,,
000605,小田急百貨店SHINJUKU DELISH PARK店,東京都,新宿区,西新宿1丁目西口地下街１号 小田急エース北館,,,open,,
000606,慶應義塾大学病院店,東京都,新宿区,信濃町35,,,open,,
000607,飯田橋軽子坂店,東京都,新宿区,揚場町2-1 軽子坂ＭＮビル 1F,,,open,,
000608,飯田橋メトロピア店,東京都,新宿区,神楽坂1-13 南北線飯田橋駅構内,,,open,,
000609,神楽坂下店,東京都,新宿区,神楽坂1-9-2 秀永ビル,,,open,,
000610,早稲田大学戸山キャンパス店,東京都,新宿区,戸山1-24-1 早稲田アリーナ,,,open,,
000611,新宿三井ビル店,東京都,新宿区,西新宿2-1-1 新宿三井ビルディング,,,open,,
000612,新宿野村ビル店,東京都,新宿区,西新宿1-26-2 新宿野村ビル B1F,,,open,,
000613,新宿エルタワー店,東京都,新宿区,西新宿1-6-1 新宿エルタワー,,,open,,
000614,新大久保駅店,東京都,新宿区,百人町1-10-15,,,open,,
000615,西武高田馬場駅店,東京都,新宿区,高田馬場1-35-2 高田馬場西武ラチ内コンコース,,,open,,
000616,高田馬場早稲田通り店,東京都,新宿区,高田馬場1-25-32 １０８ビル 1F,,,open,,
000617,人形町店,東京都,中央区,日本橋人形町3-6-7 人形町共同ビル 1F,,,open,,
000618,日本橋スルガビル店,東京都,中央区,日本橋室町1-7-1 スルガビル 1F,,,open,,
000619,コレド室町テラス店,東京都,中央区,日本橋室町3-2-1 コレド室町テラス 地下1階,,,open,,
000620,コレド室町2店,東京都,中央区,日本橋室町2-3-1 コレド室町2 地下1階,,,open,,
000621,日本橋本町店,東京都,中央区,日本橋本町2-4-5 扶桑日本橋ビル 1F,,,open,,
000622,茅場町店,東京都,中央区,日本橋茅場町1-12-2 樋口本店ビル 1F,,,open,,
000623,ＪＲ東海 東京駅新幹線南ラチ内店,東京都,中央区,八重洲1-7-20 八重洲口会館 JR-PLUS関東支社,,,open,,
000624,日本橋高島屋Ｓ.Ｃ.5階店,東京都,中央区,日本橋2-5-1 日本橋高島屋Ｓ.Ｃ. 新館5階,,,open,,
000625,日本橋高島屋Ｓ.Ｃ.1階店,東京都,中央区,日本橋2-5-1 日本橋高島屋Ｓ.Ｃ. 新館1階,,,open,,
000626,ヤエチカ店,東京都,中央区,八重洲2-1 八重洲地下街 中3号,,,open,,
000627,東京ミッドタウン八重洲店,東京都,中央区,八重洲2-2-1 東京ミッドタウン八重洲,,,open,,
000628,京橋エドグラン店,東京都,中央区,京橋2-2-1 京橋エドグラン,,,open,,
000629,築地駅前店,東京都,中央区,築地2-12-8 大広ビル 1F,,,open,,
000630,晴海 トリトンスクエア店,東京都,中央区,晴海1-8-10 晴海アイランド トリトンスクエア オフィスタワーX,,,open,,
000631,勝どき店,東京都,中央区,勝どき4-6-2 パークタワー勝どきミッド1階,,,open,,
000632,銀座松屋通り店,東京都,中央区,銀座3-7-14 ＥＳＫビル 1F,,,open,,
000633,スターバックス リザーブ(R)ストア 銀座マロニエ通り,東京都,中央区,銀座3-7-3 銀座オーミビル 1F,,,open,,
000634,東銀座店,東京都,中央区,銀座5-15-8 時事通信ビル,,,open,,
000635,銀座ファイブ店,東京都,中央区,銀座5丁目1番先 GINZA FIVE,,,open,,
000636,GINZA SIX店,東京都,中央区,銀座6-10-1,,,open,,
000637,マロニエゲート銀座1店,東京都,中央区,銀座2-2-14 マロニエゲート銀座1,,,open,,
000638,銀座EXITMELSA店,東京都,中央区,銀座5-7-10,,,open,,
000639,銀座 蔦屋書店,東京都,中央区,銀座6-10-1 GINZA SIX 6階,,,open,,
000640,エチカフィット銀座店,東京都,中央区,銀座4-1-2 東京メトロ銀座駅構内,,,open,,
000641,CIRCLES 銀座店,東京都,中央区,銀座3-7-6 CIRCLES 銀座,,,open,,
000642,スターバックス ティバーナストア 銀座マロニエ通り,東京都,中央区,銀座3-7-3 銀座オーミビル B1F,,,open,,
000643,聖路加国際病院店,東京都,中央区,明石町9-1 聖路加国際病院,,,open,,
000644,池尻2丁目店,東京都,世田谷区,池尻2-27-7 アリビエ池尻,,,open,,
000645,三軒茶屋店,東京都,世田谷区,太子堂4-20-25 三軒茶屋アバックビル,,,open,,
000646,駒沢パーククォーター店,東京都,世田谷区,上馬3-18-7 KOMAZAWA Park Quarter1階,,,open,,
000647,駒沢1丁目店,東京都,世田谷区,駒沢1-24-5,,,open,,
000648,桜新町店,東京都,世田谷区,桜新町2-10-4,,,open,,
000649,梅ヶ丘駅店,東京都,世田谷区,梅丘1-31-21,,,open,,
000650,下北沢店,東京都,世田谷区,北沢2-30-6 下北沢ＵＣビル 1F,,,open,,
000651,シモキタエキウエ店,東京都,世田谷区,北沢2-24-2 小田急下北沢駅 シモキタエキウエ内,,,open,,
000652,代沢5丁目店,東京都,世田谷区,代沢5-8-13 クリークス代沢,,,open,,
000653,明大前店,東京都,世田谷区,松原2-46-5 Ｒｙｕ’ｓビル 1F,,,open,,
000654,Olive LOUNGE 下高井戸店,東京都,世田谷区,赤堤4-47-10 Olive LOUNGE 1階,,,open,,
000655,経堂駅店,東京都,世田谷区,経堂2-1-3,,,open,,
000656,千歳船橋駅店,東京都,世田谷区,船橋1-9-45 小田急マルシェ千歳船橋2,,,open,,
000657,芦花公園店,東京都,世田谷区,南烏山1-2-17,,,open,,
000658,千歳烏山店,東京都,世田谷区,南烏山5-15-10 SKCビル,,,open,,
000659,成城店,東京都,世田谷区,成城2-40-25 パレブラン成城,,,open,,
000660,奥沢2丁目店,東京都,世田谷区,奥沢2-38-9,,,open,,
000661,二子玉川ライズ ドッグウッドプラザ店,東京都,世田谷区,玉川2-23-1 二子玉川ライズショッピングセンター ドッグウッドプラザ,,,open,,
000662,二子玉川公園店,東京都,世田谷区,玉川1-16-1,,,open,,
000663,二子玉川 蔦屋家電店,東京都,世田谷区,玉川1-14-1 二子玉川ライズ S.C. テラスマーケット,,,open,,
000664,用賀店,東京都,世田谷区,瀬田5-39-22,,,open,,
000665,世田谷ビジネススクエア店,東京都,世田谷区,用賀4-10-1,,,open,,
000666,玉川高島屋Ｓ・Ｃ店,東京都,世田谷区,玉川3-17-1 玉川高島屋Ｓ・Ｃ (南館７階),,,open,,
000667,大塚駅前店,東京都,豊島区,北大塚2-13-1 ba07,,,open,,
000668,アトレヴィ大塚店,東京都,豊島区,南大塚3-33-1 アトレヴィ大塚,,,open,,
000669,池袋サンシャイン通り店,東京都,豊島区,東池袋1-20-5 七富久ビル,,,open,,
000670,池袋サンシャインシティ アルパ 1階店,東京都,豊島区,東池袋3-1-2 サンシャインシティ アルパ 1階,,,open,,
000671,池袋サンシャインシティ アルパ 2階店,東京都,豊島区,東池袋3-1-1 サンシャインシティ アルパ 2階,,,open,,
000672,池袋西口店,東京都,豊島区,西池袋1-17-10 エキニア池袋,,,open,,
000673,ルミネ池袋2階店,東京都,豊島区,西池袋1-11-1 ルミネ池袋,,,open,,
000674,エチカ池袋店,東京都,豊島区,西池袋3-28-14,,,open,,
000675,ルミネ池袋9階店,東京都,豊島区,西池袋1-11-1 ルミネ池袋,,,open,,
000676,JR池袋駅 西口店,東京都,豊島区,西池袋1-1-25,,,open,,
000677,池袋明治通り店,東京都,豊島区,南池袋1-18-17 Ｉ＆Ｋビル 1F,,,open,,
000678,南池袋店,東京都,豊島区,南池袋2-16-4 ＳＫビル,,,open,,
000679,池袋ショッピングパーク南館店,東京都,豊島区,南池袋1-29-1 池袋ショッピングパーク,,,open,,
000680,JR東日本ホテルメッツ 目白店,東京都,豊島区,目白1-4-1 JR東日本ホテルメッツ 目白3階,,,open,,
000681,東武池袋店,東京都,豊島区,西池袋1-1-25 東武百貨店 池袋店,,,open,,
000682,池袋ショッピングパーク北館店,東京都,豊島区,南池袋1-29-1 池袋ショッピングパーク,,,open,,
000683,木場イトーヨーカドー店,東京都,江東区,木場1-5-30 イトーヨーカドー木場店 1F,,,open,,
000684,豊洲フォレシア店,東京都,江東区,豊洲3-2-24 豊洲フォレシア,,,open,,
000685,アーバンドック ららぽーと豊洲3 地下1階店,東京都,江東区,豊洲2-2-1 ららぽーと豊洲3 地下1階,,,open,,
000686,TSUTAYA BOOKSTORE 東雲店,東京都,江東区,東雲2-7-20,,,open,,
000687,東京ビッグサイト店,東京都,江東区,有明3-11-1 東京ビッグサイト　レストラン街,,,open,,
000688,ダイバーシティ東京 プラザ店,東京都,江東区,青海1-1-10 ダイバーシティ東京 プラザ 2階,,,open,,
000689,豊洲センタービル店,東京都,江東区,豊洲3-3-3 豊洲センタービル 1F,,,open,,
000690,ららぽーと豊洲 サウスポート2階店,東京都,江東区,豊洲2-4-9 ららぽーと豊洲,,,open,,
000691,ららぽーと豊洲 シーサイドデッキ店,東京都,江東区,豊洲2-4-9 アーバンドック ららぽーと豊洲,,,open,,
000692,アトレ亀戸店,東京都,江東区,亀戸5-1-1 アトレ亀戸 1F,,,open,,
000693,カメイドクロック店,東京都,江東区,亀戸6-31-6 KAMEIDO CLOCK,,,open,,
000694,アリオ北砂店,東京都,江東区,北砂2-17-1 アリオ北砂,,,open,,
000695,南砂町 SUNAMO店,東京都,江東区,新砂3-4-31 南砂町ショッピングセンター SUNAMO１階,,,open,,
000696,イオン南砂店,東京都,江東区,南砂6-7-15 イオン南砂店 1F,,,open,,
000697,天王洲店,東京都,品川区,東品川2-2-4 天王洲ファーストタワー,,,open,,
000698,イオンスタイル品川シーサイド店,東京都,品川区,東品川4-12-5 イオンスタイル品川シーサイド,,,open,,
000699,大井町駅東口店,東京都,品川区,東大井5-20-1,,,open,,
000700,エトモ大井町店,東京都,品川区,大井1-1-1 エトモ大井町,,,open,,
000701,阪急大井町ガーデン店,東京都,品川区,大井1-50-5 新阪急大井町ビル,,,open,,
000702,大崎ブライトタワー店,東京都,品川区,北品川5-6-1 大崎ブライトタワー,,,open,,
000703,目黒店,東京都,品川区,上大崎2-25-2 新目黒東急ビル,,,open,,
000704,目黒セントラルスクエア店,東京都,品川区,上大崎3-1-1,,,open,,
000705,アトレ目黒1店,東京都,品川区,上大崎2-16-9 アトレ目黒1 1F,,,open,,
000706,五反田東急スクエア店,東京都,品川区,東五反田2-1-2 五反田東急スクエア,,,open,,
000707,西五反田店,東京都,品川区,西五反田1-18-1 ゴタンダ エクス 1F,,,open,,
000708,ゲートシティ大崎店,東京都,品川区,大崎1-11-1 ゲートシティ大崎,,,open,,
000709,武蔵小山店,東京都,品川区,小山3-15-1 パークシティ武蔵小山ザ モール,,,open,,
000710,上野マルイ店,東京都,台東区,上野6-15-1 上野マルイ店 B1F,,,open,,
000711,御徒町春日通り店,東京都,台東区,上野6-2-1 ヨシダビル,,,open,,
000712,アトレ上野店,東京都,台東区,上野7-1-1 アトレ上野 1F,,,open,,
000713,パルコヤ上野店,東京都,台東区,上野3-24-6 パルコヤ 5階,,,open,,
000714,エキュート上野 公園口店,東京都,台東区,上野7-1-1 エキュート上野,,,open,,
000715,JR上野駅 入谷改札前店,東京都,台東区,上野7-1-1 上野駅構内3階入谷口改札外,,,open,,
000716,上野恩賜公園店,東京都,台東区,上野公園8-22,,,open,,
000717,雷門店,東京都,台東区,浅草1-18-2 雷門旅館,,,open,,
000718,浅草駅前店,東京都,台東区,花川戸1-5-1,,,open,,
000719,浅草雷門通り店,東京都,台東区,雷門2-16-7 グランコピエ浅草雷門,,,open,,
000720,アトレ大森店(2F),東京都,大田区,大森北1-6-16 アトレ大森 2F,,,open,,
000721,アトレ大森店(5F),東京都,大田区,大森北1-6-16 アトレ大森 5F,,,open,,
000722,羽田空港第1ターミナル マーケットプレイス3階店,東京都,大田区,羽田空港3-3-2 第一旅客ターミナル3階,,,open,,
000723,羽田空港第1ターミナル THE HANEDA HOUSE5階店,東京都,大田区,羽田空港3-3-2 第一旅客ターミナル5階,,,open,,
000724,羽田空港第2ターミナル国内線ゲートエリア店,東京都,大田区,羽田空港3-4-2 東京国際空港第2旅客ターミナルビル,,,open,,
000725,羽田空港第2ターミナル国際線ゲートエリア店,東京都,大田区,羽田空港3-4-2 第2旅客ターミナルビル,,,open,,
000726,羽田空港 蔦屋書店,東京都,大田区,羽田空港3-4-2 第2旅客ターミナルビル,,,open,,
000727,グランデュオ蒲田店,東京都,大田区,西蒲田7-68-1 グランデュオ蒲田 西館,,,open,,
000728,田園調布 東急スクエアガーデンサイト店,東京都,大田区,田園調布2-62-3 東急スクエアガーデンサイト アネックス,,,open,,
000729,エトモ池上店,東京都,大田区,池上6-3-10 エトモ池上,,,open,,
000730,南町田グランベリーパーク店,東京都,町田市,鶴間3-4-1 南町田グランベリーパーク,,,open,,
000731,町田金森店,東京都,町田市,金森3-1-10,,,open,,
000732,ぽっぽ町田店,東京都,町田市,原町田4-10-20,,,open,,
000733,ルミネ町田店,東京都,町田市,原町田6-1-11,,,open,,
000734,町田パリオ店,東京都,町田市,森野1-15-13 パリオビル,,,open,,
000735,多摩境店,東京都,町田市,小山ヶ丘3-2-8,,,open,,
000736,町田東急ツインズWEST店,東京都,町田市,原町田6-4-1 町田東急ツインズ ウエスト３階 W306,,,open,,
000737,町田東急ツインズEAST店,東京都,町田市,原町田6-4-1 町田東急ツインズ イースト2階,,,open,,
000738,小田急町田駅店,東京都,町田市,原町田6-12-20,,,open,,
000739,鶴川店,東京都,町田市,能ヶ谷1-5-1 小田急マルシェ鶴川２,,,open,,
000740,イオンスタイル碑文谷店,東京都,目黒区,碑文谷4-1-1,,,open,,
000741,学芸大駅前店,東京都,目黒区,鷹番3-15-25 鳥芳ビル 1F,,,open,,
000742,Olive LOUNGE 都立大学駅前店,東京都,目黒区,中根1-3-1 Olive LOUNGE 1階,,,open,,
000743,自由が丘店,東京都,目黒区,自由が丘2-10-18 栗山ビルⅡ 1F,,,open,,
000744,自由が丘駅前店,東京都,目黒区,自由が丘1-11-6 YG自由が丘ビル 1F,,,open,,
000745,STARBUCKS RESERVE(R) ROASTERY TOKYO,東京都,目黒区,青葉台2-19-23,,,open,,
000746,中目黒山手通り店,東京都,目黒区,上目黒3-1-3 プライムアーバン中目黒Ⅱ,,,open,,
000747,中目黒GTタワー店,東京都,目黒区,上目黒2-1-1 中目黒ゲートタウンタワー B1F,,,open,,
000748,中目黒 蔦屋書店,東京都,目黒区,上目黒1-22-10,,,open,,
000749,エトモ祐天寺店,東京都,目黒区,祐天寺2-13-4 エトモ祐天寺,,,open,,
000750,八王子宇津木店,東京都,八王子市,宇津木町777-1,,,open,,
000751,八王子オクトーレ店,東京都,八王子市,旭町9-1 八王子オクトーレ 1F,,,open,,
000752,セレオ八王子北館店,東京都,八王子市,旭町1-1 セレオ八王子,,,open,,
000753,多摩野猿街道店,東京都,八王子市,堀之内2-12-1,,,open,,
000754,フレンテ南大沢店,東京都,八王子市,南大沢2-1-6 フレンテ南大沢,,,open,,
000755,中央大学店,東京都,八王子市,東中野742-1,,,open,,
000756,サザンスカイタワー八王子店,東京都,八王子市,子安町4-7-1 サザンスカイタワー八王子,,,open,,
000757,元八王子店,東京都,八王子市,元八王子町1-409-2,,,open,,
000758,イーアス高尾店,東京都,八王子市,東浅川町550-1 イーアス高尾,,,open,,
000759,東京ドームシティ ラクーア店,東京都,文京区,春日1-1-1 ラクーア,,,open,,
000760,水道橋後楽森ビル店,東京都,文京区,後楽1-4-14 後楽森ビル 1F,,,open,,
000761,茗荷谷店,東京都,文京区,大塚1-4-1 中央大学 茗荷谷キャンパス,,,open,,
000762,東京ドームシティ ミーツポート店,東京都,文京区,後楽1-3-61 東京ドームシティミーツポート1階,,,open,,
000763,本郷東大前店,東京都,文京区,本郷4-1-4 Design Placeα 1F,,,open,,
000764,順天堂医院店,東京都,文京区,本郷3-1-3 順天堂大学医学部附属順天堂医院 (1号館）,,,open,,
000765,東京科学大学店,東京都,文京区,湯島1-5-45 東京科学大学C棟1階,,,open,,
000766,日本医科大学付属病院店,東京都,文京区,千駄木1-1-5 日本医科大学付属病院,,,open,,
000767,東京大学工学部店,東京都,文京区,本郷7-3-1 工学部11号館,,,open,,
000768,井の頭公園店,東京都,武蔵野市,吉祥寺南町1-15-7 重川ビル,,,open,,
000769,アトレ吉祥寺店,東京都,武蔵野市,吉祥寺南町1-1-24 アトレ吉祥寺,,,open,,
000770,キラリナ京王吉祥寺 3階店,東京都,武蔵野市,吉祥寺南町2-1-25 キラリナ京王吉祥寺 3階,,,open,,
000771,SHARE LOUNGE キラリナ京王吉祥寺 9階店,東京都,武蔵野市,吉祥寺南町2-1-25 キラリナ京王吉祥寺 9階,,,open,,
000772,吉祥寺東急店,東京都,武蔵野市,吉祥寺本町2-3-1 東急百貨店吉祥寺店 1F,,,open,,
000773,吉祥寺駅前店,東京都,武蔵野市,吉祥寺本町1-15-9 吉祥寺岩崎ビル,,,open,,
000774,武蔵境イトーヨーカドー店,東京都,武蔵野市,境南町2-3-6 イトーヨーカドー武蔵境店西館,,,open,,
000775,吉祥寺パルコ店,東京都,武蔵野市,吉祥寺本町1-5-1 吉祥寺PARCO,,,open,,
000776,錦糸町オリナス店,東京都,墨田区,太平4-1-2 オリナス,,,open,,
000777,錦糸町テルミナ2店,東京都,墨田区,錦糸1-2-47 テルミナ2,,,open,,
000778,錦糸町 丸井店,東京都,墨田区,江東橋3-9-10 丸井 錦糸町店,,,open,,
000779,錦糸町パルコ店,東京都,墨田区,江東橋4-27-14 楽天地ビル,,,open,,
000780,錦糸町メトロピア店,東京都,墨田区,江東橋3-14-6 東京メトロ錦糸町駅構内 錦糸町メトロピア,,,open,,
000781,東京スカイツリータウン・ソラマチ東6階店,東京都,墨田区,押上1-1-2 東京スカイツリータウン,,,open,,
000782,東京スカイツリータウン・ソラマチ西1階店,東京都,墨田区,押上1-1-2 東京スカイツリータウン,,,open,,
000783,立川若葉店,東京都,立川市,若葉町1-11-7,,,open,,
000784,立川伊勢丹店,東京都,立川市,曙町2-5-1 伊勢丹立川店 1F,,,open,,
000785,ルミネ立川店,東京都,立川市,曙町2-1-1 ルミネ立川店 1階,,,open,,
000786,ららぽーと立川立飛店,東京都,立川市,泉町935-1,,,open,,
000787,ららぽーと立川立飛2階 パークサイド店,東京都,立川市,泉町935-1 ららぽーと立川立飛2階,,,open,,
000788,エキュート立川店,東京都,立川市,柴崎町3-1-1 エキュート立川 ３階,,,open,,
000789,グランデュオ立川店,東京都,立川市,柴崎町3-2-1,,,open,,
000790,Olive LOUNGE 高円寺店,東京都,杉並区,高円寺南4-27-12 Olive LOUNGE 1階,,,open,,
000791,ビーンズ阿佐ヶ谷駅前店,東京都,杉並区,阿佐谷南3-58-1 ビーンズ阿佐ヶ谷ぷらす,,,open,,
000792,ビーンズ阿佐ヶ谷てくて店,東京都,杉並区,阿佐谷南2-42 ビーンズ阿佐ヶ谷てくて,,,open,,
000793,ルミネ荻窪店,東京都,杉並区,上荻1-7-1 ルミネ荻窪店,,,open,,
000794,荻窪タウンセブン店,東京都,杉並区,上荻1-9-1 荻窪タウンセブン6F,,,open,,
000795,TSUTAYA 浜田山店,東京都,杉並区,浜田山3-37-15,,,open,,
000796,日本大学板橋病院店,東京都,板橋区,大谷口上町30-1 日本大学医学部附属板橋病院,,,open,,
000797,帝京大学板橋キャンパス店,東京都,板橋区,加賀2-11-1 帝京大学板橋キャンパス,,,open,,
000798,板橋蓮根店,東京都,板橋区,蓮根2-9-12,,,open,,
000799,イオン板橋店,東京都,板橋区,徳丸2-6-1 イオン板橋,,,open,,
